Iteration   Cost 	depth_1 	depth_2 	depth_3 	depth_4 	depth_5 	depth_6 	depth_7 	depth_8 	depth_9 	depth_10 	depth_11 	depth_12 	depth_13 	depth_14 	depth_15 	depth_16 	depth_17
1 	1.530017204585606E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
2 	1.4712969895348083E7 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
3 	1.5044360194457306E7 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
4 	1.5346845390731862E7 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
5 	1.4875189376815641E7 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
6 	1.5308989475346407E7 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
7 	1.4955494213029012E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
8 	1.4738258223997759E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
9 	1.4999972643754942E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
10 	1.4583065342807557E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
11 	1.485922297089087E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
12 	1.4200603535301508E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
13 	1.259396238976162E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0
14 	1.4305325476747334E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0
15 	1.533985001523039E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0
16 	1.5069482687365944E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0
17 	1.4002809566056667E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0
18 	1.4800690472093128E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05
19 	7183820.009704113 	0.033451764834586874 	0.06690352966917366 	-0.08798314314868033 	0.027041747061351675 	-0.0669035296691737 	0.06289584107981198 	0.06690352966917396 	0.03345176483458678 	0.033451764834586985 	-0.0646111516709058 	0.13380705933834747 	0.05059989053223511 	0.06690352966917353 	-9.401300369923515E-4 	0.13380705933834708 	0.027768708829790163 	0.03345176483458689
20 	6093606.449123145 	0.050000000000000024 	0.055254331908491806 	-0.18927564050721674 	0.06786179740019564 	-0.10000000000000026 	0.09999999999999978 	0.10000000000000017 	0.050000000000000044 	0.050000000000000024 	0.042875514344490245 	0.20000000000000012 	0.11249170428060663 	0.09999999999999995 	-0.0075433014214327035 	0.20000000000000012 	-0.11837737261746098 	0.050000000000000044
21 	6095759.097587044 	0.05000000000000021 	0.05650432781472163 	-0.1889816283547402 	0.06704297673071424 	-0.10000000000000131 	0.10000000000000034 	0.10000000000000508 	0.050000000000000135 	0.05000000000000032 	0.04117958439419632 	0.2000000000000006 	0.11208091466362247 	0.10000000000000041 	-0.0016431991984454117 	0.20000000000000148 	-0.11651584959939744 	0.050000000000000246
22 	6094693.712139201 	0.05000000000000007 	0.05587932986160673 	-0.18912863443097855 	0.06745238706545498 	-0.10000000000000087 	0.10000000000000005 	0.10000000000000259 	0.050000000000000086 	0.05000000000000018 	0.04202754936934327 	0.20000000000000062 	0.11228630947211443 	0.10000000000000009 	-0.004593250309939047 	0.20000000000000084 	-0.11744661110842924 	0.05000000000000014
23 	6094146.467280905 	0.05000000000000006 	0.055566830885049226 	-0.18920213746909761 	0.06765709223282526 	-0.10000000000000064 	0.09999999999999995 	0.1000000000000015 	0.050000000000000065 	0.050000000000000086 	0.042451531856916774 	0.2000000000000003 	0.11238900687636053 	0.10000000000000003 	-0.006068275865685875 	0.2000000000000004 	-0.1179119918629451 	0.05000000000000009
24 	6093875.217155542 	0.050000000000000065 	0.05541058139677053 	-0.18923888898815727 	0.06775944481651047 	-0.10000000000000042 	0.09999999999999988 	0.10000000000000077 	0.05000000000000007 	0.050000000000000065 	0.04266352310070351 	0.20000000000000023 	0.11244035557848357 	0.1 	-0.006805788643559289 	0.2000000000000003 	-0.11814468224020304 	0.05000000000000007
25 	6093737.908207879 	0.05000000000000002 	0.05533245665263115 	-0.18925726474768703 	0.06781062110835305 	-0.10000000000000031 	0.09999999999999983 	0.10000000000000049 	0.05000000000000005 	0.05000000000000002 	0.042769518722596885 	0.20000000000000015 	0.11246602992954516 	0.1 	-0.007174545032495997 	0.2000000000000001 	-0.118261027428832 	0.05000000000000005
26 	6093602.250646071 	0.05000000000000003 	0.05525189051023746 	-0.18927621474970208 	0.06786339665931573 	-0.10000000000000027 	0.09999999999999978 	0.10000000000000019 	0.05000000000000005 	0.05000000000000003 	0.0428788267076744 	0.20000000000000015 	0.1124925066040773 	0.09999999999999995 	-0.007554825058586974 	0.20000000000000015 	-0.11838100840460562 	0.05000000000000005
-1 	6093602.250646071 	0.05000000000000003 	0.05525189051023746 	-0.18927621474970208 	0.06786339665931573 	-0.10000000000000027 	0.09999999999999978 	0.10000000000000019 	0.05000000000000005 	0.05000000000000003 	0.0428788267076744 	0.20000000000000015 	0.1124925066040773 	0.09999999999999995 	-0.007554825058586974 	0.20000000000000015 	-0.11838100840460562 	0.05000000000000005
