Iteration   Cost 	bf_1 	bf_2 	bf_3 	bf_4 	bf_5 	bf_6 	bf_7 	bf_8 	bf_9 	bf_10 	bf_11 	bf_12 	depth_1 	depth_2 	depth_3 	depth_4 	depth_5 	depth_6 	depth_7 	depth_8 	depth_9 	depth_10 	depth_11 	depth_12 	depth_13 	depth_14 	depth_15 	depth_16 	depth_17
45 	2.3284875421716888E7 	-0.40000000000009267 	-0.39354502070143516 	-0.40000000012045256 	-0.06079379693399988 	0.40000000003681596 	0.40000000000288444 	0.39999999999930813 	0.400000000033165 	-0.4000000000009667 	-0.40000000000033153 	0.3999999999997735 	-0.40000000001170044 	-0.20000000000007057 	-0.19999999999998347 	-0.19999999999969148 	0.20000000012678495 	-0.16920223778532778 	0.033042194610132566 	0.1303038245937656 	-0.13978421368484983 	0.15134492659677845 	-0.30033966564539616 	0.2000000002816566 	0.06923302855833169 	-0.09707189972699021 	-0.1975932036410573 	-0.22465425856030216 	-0.1661701465353619 	0.1030515487392954
46 	2.3131007142984003E7 	-0.4000000000000101 	-0.3889347443451752 	-0.3999999999666786 	9.39272024499168E-6 	0.3999999999935928 	0.4000000000016639 	0.39999999999956787 	0.399999999997954 	-0.4000000000002425 	-0.4000000000001361 	0.4000000000001301 	-0.4000000000007657 	-0.20000000000003074 	-0.19999999999990067 	-0.1999999999994408 	0.19999999998263143 	-0.1842343745077883 	0.011140652108458757 	0.138744367638165 	-0.1309292934357926 	0.2170949361518565 	-0.2883470354267183 	0.20000000001802232 	-0.02416337885129391 	-0.11190774424036848 	-0.19587422109487534 	-0.22524254078426043 	-0.20357825165749527 	0.12560880886677406
47 	2.3185558229369465E7 	-0.4000000000000311 	-0.3920698654607604 	-0.39999999997549973 	0.018408671789158882 	0.3999999999980532 	0.4000000000067511 	0.39999999999912517 	0.40000000000239666 	-0.4000000000011493 	-0.4000000000001804 	0.39999999999990965 	-0.40000000000429015 	-0.20000000000006518 	-0.19999999999995424 	-0.19999999999956586 	0.1999999999857477 	-0.17809831500308965 	0.00916757826429632 	0.12672414161449397 	-0.1253325326512098 	0.2197062269519278 	-0.2800569252385929 	0.18088247933173146 	0.03934887645964178 	-0.10646553507328572 	-0.197043178893676 	-0.21765788417878462 	-0.15044616415921047 	0.122477018392427
48 	2.319709032606754E7 	-0.39999999999999963 	-0.3873671837873827 	-0.3999999999622682 	-0.009190246814211956 	0.3999999999913626 	0.39999999999912034 	0.3999999999997893 	0.3999999999957323 	-0.3999999999997889 	-0.4000000000001141 	0.40000000000024055 	-0.39999999999900343 	-0.20000000000001353 	-0.19999999999987397 	-0.1999999999993784 	0.19999999998107335 	-0.18730240426013756 	0.01212718903053998 	0.14475448065000054 	-0.13372767382808393 	0.2157892907518207 	-0.2924920905207812 	0.2095587603611678 	-0.05591950650676168 	-0.11462884882390988 	-0.19528974219547496 	-0.22903486908699824 	-0.2301442954066377 	0.1271747041039475
49 	2.3124451289343346E7 	-0.40000000000001534 	-0.38971852462407164 	-0.3999999999688837 	0.004609212487473463 	0.399999999994708 	0.4000000000029358 	0.3999999999994572 	0.3999999999990647 	-0.4000000000004693 	-0.4000000000001471 	0.40000000000007496 	-0.4000000000016468 	-0.2000000000000393 	-0.19999999999991402 	-0.19999999999947207 	0.19999999998341045 	-0.18270035963161357 	0.010647383647418154 	0.13573931113224724 	-0.12953010323964695 	0.21774775885187436 	-0.286274507879687 	0.19522061984644956 	-0.00828531502355998 	-0.11054719194859775 	-0.1961664605445755 	-0.22334637663289147 	-0.190295229782924 	0.12482586124818734
50 	2.325587474839788E7 	-0.40000000000003244 	-0.3187168440136891 	-0.39999999997550706 	-0.002550874077864682 	0.399999999998905 	0.40000000001076297 	0.39999999999946534 	0.40000000000476793 	-0.40000000000113434 	-0.40000000000012953 	0.4000000000001571 	-0.4000000000069886 	-0.20000000000009127 	-0.1999999999999132 	-0.19999999999936868 	0.1999999999869669 	-0.18186908239728455 	0.02031530973133229 	0.1143133810450674 	-0.08694100667520746 	0.18611652708546303 	-0.27705461607993115 	0.1963659988818472 	0.016335780637719777 	-0.1065523445041632 	-0.18510028600081796 	-0.21586829869415095 	-0.12760734657568962 	0.14284135323079358
51 	2.3184877897673886E7 	-0.40000000000000663 	-0.42521936492926315 	-0.39999999996557173 	0.008189255770142533 	0.3999999999926094 	0.3999999999990221 	0.3999999999994529 	0.399999999996213 	-0.4000000000001367 	-0.40000000000015584 	0.4000000000000336 	-0.39999999999897584 	-0.20000000000001336 	-0.19999999999991436 	-0.19999999999952375 	0.19999999998163223 	-0.1831159982487781 	0.005813420605461093 	0.14645227617583723 	-0.15082465152186664 	0.2335633747350801 	-0.29088445377956484 	0.19464793032875088 	-0.020595862854199898 	-0.11254461567081503 	-0.20169954781645436 	-0.2270854156022617 	-0.22163917138654116 	0.11581811525688424
52 	2.3130926012918554E7 	-0.4000000000000197 	-0.37196810447147605 	-0.39999999997053987 	0.0028191908461389255 	0.3999999999957572 	0.4000000000048927 	0.3999999999994591 	0.4000000000004906 	-0.4000000000006355 	-0.40000000000014274 	0.40000000000009545 	-0.4000000000029823 	-0.20000000000005236 	-0.19999999999991389 	-0.19999999999944623 	0.1999999999842997 	-0.18249254032303128 	0.013064365168396683 	0.13038282861045225 	-0.11888282909853713 	0.20983995091027133 	-0.28396953492974814 	0.19550696460529893 	-0.002130041108240001 	-0.10954848008748905 	-0.1933999169086361 	-0.22147685714820636 	-0.17462325898111547 	0.12932973424383887
53 	2.3128281986379247E7 	-0.40000000000001323 	-0.3985937347003695 	-0.39999999996805563 	0.005504223308140733 	0.39999999999418345 	0.4000000000019574 	0.39999999999945607 	0.3999999999983518 	-0.4000000000003861 	-0.4000000000001493 	0.40000000000006475 	-0.4000000000009791 	-0.20000000000003282 	-0.19999999999991416 	-0.199999999999485 	0.1999999999829659 	-0.18280426928590476 	0.009438892886928889 	0.1384175523931447 	-0.13485374031020192 	0.2217016628226758 	-0.28742699435465646 	0.19507744746702485 	-0.01136295198121995 	-0.1110465478791521 	-0.1975497323625452 	-0.22428113637523406 	-0.1981312151838283 	0.12257392475036161
54 	2.3124135877890904E7 	-0.40000000000001656 	-0.38528091958592287 	-0.39999999996929764 	0.004161707077139825 	0.3999999999949704 	0.40000000000342495 	0.3999999999994578 	0.3999999999994212 	-0.40000000000051095 	-0.400000000000146 	0.40000000000008007 	-0.40000000000198077 	-0.20000000000004248 	-0.19999999999991402 	-0.1999999999994656 	0.19999999998363263 	-0.18264840480446806 	0.011251629027662786 	0.13440019050179844 	-0.1268682847043696 	0.21577080686647368 	-0.2856982646422024 	0.1952922060361619 	-0.006746496544729985 	-0.11029751398332059 	-0.19547482463559065 	-0.22287899676172016 	-0.18637723708247186 	0.12595182949710018
55 	2.3573780609416675E7 	-0.4000000000000419 	-0.17274321019459526 	-0.34552325587102195 	-0.009292444091496599 	0.4000000000006433 	0.4000000000089119 	0.3999999999989705 	0.4000000000065459 	-0.4000000000020829 	-0.40000000000012836 	0.40000000000016456 	-0.40000000000814007 	-0.1961079974231511 	-0.19999999999986798 	-0.19999999999935683 	0.19999999998757895 	-0.18086453456003027 	0.02157507334136717 	0.11049492434607783 	-0.09824687204805505 	0.18466951384151212 	-0.2802128021924293 	0.18754671708548237 	0.033826547952873466 	-0.10568155054871517 	-0.1806000619117732 	-0.21727034228068687 	-0.11745425609586727 	0.14599310154523154
56 	2.3028795896606587E7 	-0.40000000000000374 	-0.49154977428158647 	-0.42723837201843556 	0.01088878266145804 	0.39999999999213365 	0.4000000000006815 	0.3999999999997014 	0.39999999999585895 	-0.39999999999972496 	-0.4000000000001544 	0.40000000000003755 	-0.3999999999989009 	-0.2019460012884882 	-0.19999999999993712 	-0.19999999999951995 	0.19999999998165957 	-0.18354033992668692 	0.006089906870810597 	0.14635282357965881 	-0.14117899103252685 	0.23132145337895438 	-0.2884409958670888 	0.19916495051150165 	-0.027033018793531722 	-0.11260549570062334 	-0.20291220599749915 	-0.22568332400223678 	-0.22083872757577405 	0.11593119347303449
57 	2.288242097064177E7 	-0.4000000000000206 	-0.4107005724205625 	-0.44063036478418316 	0.02144029017242252 	0.39999999999493857 	0.40000000000108094 	0.3999999999992823 	0.39999999999951713 	-0.40000000000004454 	-0.40000000000014824 	0.39999999999986346 	-0.4000000000006043 	-0.20007907956292847 	-0.1999999999999179 	-0.19999999999930473 	0.19999999998371484 	-0.18503296593294738 	0.008217187032142444 	0.14250929096019027 	-0.14651310895278521 	0.2235976160089927 	-0.2819727990010512 	0.1992406760551691 	-0.02031901150706511 	-0.11027056459233615 	-0.20333876520412192 	-0.22070524219940463 	-0.18368527208117164 	0.12355487989533802
58 	2.2807400318750724E7 	-0.4000000000000677 	-0.33721924798657016 	-0.4549224753813832 	0.03316666658503561 	0.3999999999985118 	0.4000000000016781 	0.3999999999987025 	0.4000000000036778 	-0.40000000000050895 	-0.4000000000000905 	0.3999999999996821 	-0.40000000000398966 	-0.19849465701781874 	-0.19999999999985485 	-0.19999999999896004 	0.199999999985825 	-0.18638956727535233 	0.009740026245644167 	0.138526140248891 	-0.1511282370079487 	0.21811720224618014 	-0.27603753400950803 	0.1993095006429699 	-0.01668088340190786 	-0.10849747335453881 	-0.20246082327055223 	-0.2163259615787743 	-0.14890831138135902 	0.10934072350850373
59 	2.2845270832934435E7 	-0.40000000000014413 	-0.2790825699304047 	-0.46767255314341794 	0.03205015731002556 	0.40000000000368763 	0.4000000000027299 	0.3999999999974563 	0.40000000001207675 	-0.4000000000012588 	-0.40000000000000724 	0.39999999999940355 	-0.4000000000079202 	-0.19741284254194577 	-0.19999999999982465 	-0.19999999999868945 	0.19812414962983138 	-0.18746287802623568 	0.01143367515232779 	0.13576584637039707 	-0.1549822356100211 	0.20049052929857225 	-0.2706850526991089 	0.19936395302914076 	-0.005077263228973667 	-0.10716873000864355 	-0.20286253301966492 	-0.21251131978207866 	-0.12357877838258785 	0.1087947527274455
60 	2.2802979656772446E7 	-0.40000000000002933 	-0.366287587014653 	-0.44854743650036577 	0.03372492122254063 	0.39999999999592395 	0.40000000000115227 	0.3999999999993257 	0.3999999999994783 	-0.40000000000013414 	-0.40000000000013225 	0.3999999999998214 	-0.40000000000202435 	-0.19903556425575525 	-0.19999999999986998 	-0.19999999999909537 	0.20093792516382192 	-0.1858529118999106 	0.008893201792302354 	0.13990628718813794 	-0.14920123770691246 	0.2269305387199841 	-0.27871377466470765 	0.19928227444988447 	-0.022482693488374943 	-0.10916184502748645 	-0.20225996839599597 	-0.21823328247712212 	-0.1615730778807446 	0.10961370889903281
61 	2.2741517551884577E7 	-0.4000000000000683 	-0.29122872853448134 	-0.46533957674424564 	0.027597918187027747 	0.4000000000012479 	0.40000000000249925 	0.3999999999982602 	0.4000000000056435 	-0.40000000000087554 	-0.4000000000000961 	0.3999999999993691 	-0.40000000000597036 	-0.19663140016894773 	-0.19999999999983797 	-0.19999999999887372 	0.195863768311162 	-0.18723863744361688 	0.012710016933893125 	0.13932451317828237 	-0.15417704205996288 	0.21235820582353823 	-0.2717568521300356 	0.19935257660667013 	-0.018582053634720038 	-0.10733967910050464 	-0.2004891650968421 	-0.2132148088063489 	-0.13600392643218168 	0.10654127489047109
62 	2.2705897981394302E7 	-0.400000000000094 	-0.22513325626308572 	-0.48927434709633766 	0.01691578628608429 	0.40000000000492475 	0.4000000000036538 	0.39999999999766683 	0.40000000001411734 	-0.4000000000016695 	-0.40000000000005126 	0.39999999999918284 	-0.38919261612640615 	-0.19695350656808533 	-0.19999999999983054 	-0.19999999999864498 	0.18909354547644297 	-0.1884588822767231 	0.01651164179602284 	0.14311563812090647 	-0.1507997354854407 	0.20160097077663963 	-0.2682125410747041 	0.19941448340822274 	-0.018710546286738787 	-0.10488802829245261 	-0.19909708128783232 	-0.209878300210568 	-0.11801671918673579 	0.11547782269485167
63 	2.2683988918273386E7 	-0.40000000000015656 	-0.18419489065208897 	-0.49597883439736956 	0.007637417614097965 	0.40000000001212044 	0.4000000000049128 	0.3909763673871398 	0.4000000000233031 	-0.3933555706223896 	-0.3999999999999522 	0.39999999999863967 	-0.38990036387117355 	-0.19550078887737057 	-0.1999999999997191 	-0.19999999999784804 	0.18183863713529322 	-0.1892146803259853 	0.01899532523211807 	0.1419610117256859 	-0.1476094400003969 	0.19300558647619454 	-0.26404207505516264 	0.19945282740202103 	-0.020172176447139475 	-0.10352803454579036 	-0.19863658987144095 	-0.20673426399754805 	-0.10731954898374652 	0.12101296223306739
64 	2.2672357558917437E7 	-0.40000000000017494 	-0.15651139528704966 	-0.5005641808857426 	0.0011209144968756938 	0.3983815928927513 	0.400000000005466 	0.3914039741548748 	0.3994133645551116 	-0.39150159223094605 	-0.399999999999941 	0.39999999999841707 	-0.3903789596991683 	-0.19411919685592743 	-0.19999999999966409 	-0.19999999999764295 	0.1770602060145974 	-0.18972576892179138 	0.02088539293205394 	0.14162112769550228 	-0.14570824089092674 	0.1861497428714513 	-0.2608841073470555 	0.19947875651261399 	-0.021612964700510873 	-0.1025178382031877 	-0.198450562173235 	-0.20436321069677635 	-0.10090592474944278 	0.1247559550771945
65 	2.2669904350294832E7 	-0.40000000000019975 	-0.13916614159608753 	-0.5052004926358461 	-0.0037878082227578436 	0.39843203513623504 	0.400000000005919 	0.3884140429012188 	0.39943164871298964 	-0.3917664691699481 	-0.39999999999992464 	0.39999999999822755 	-0.39067882667933607 	-0.1932966655562487 	-0.19999999999963702 	-0.1999999999975222 	0.17324757826703074 	-0.18878942007638888 	0.022163782871121827 	0.1420197306142366 	-0.14450081544216253 	0.18149793353867927 	-0.25946303201081417 	0.19949500254999003 	-0.0212685519612215 	-0.10167938049059841 	-0.19824074654152352 	-0.20309995535243436 	-0.09740216620500443 	0.12710114883230003
66 	2.265982010498547E7 	-0.4000000000002013 	-0.14893419431444127 	-0.5099623838497317 	-0.009214370001416627 	0.39849075436860704 	0.40000000000595587 	0.3785702657587611 	0.39945293308849933 	-0.391835703102625 	-0.39999999999992253 	0.3999999999981629 	-0.3910278983648171 	-0.19212845725168773 	-0.1999999999996589 	-0.19999999999765528 	0.17055260126432115 	-0.18839525011517166 	0.023459515509971298 	0.1432302190671491 	-0.13917732195964594 	0.1767595421448664 	-0.2580140391865568 	0.1995139143752797 	-0.02117185927433678 	-0.10063384780212278 	-0.19830662942701127 	-0.20171091656522075 	-0.09233029839629281 	0.12983116182098384
67 	2.2658733314994387E7 	-0.4000000000002166 	-0.1569490363474543 	-0.5129031797254126 	-0.013532043605021981 	0.3985389344299356 	0.40000000000609953 	0.3721152689289583 	0.399470397256826 	-0.39209633417256806 	-0.39999999999990377 	0.3931033740468186 	-0.3913143172187015 	-0.1905542186967467 	-0.19999999999964516 	-0.19999999999768336 	0.16764594619981757 	-0.18716673819381596 	0.02463444780725728 	0.14311319606196146 	-0.1346015389493191 	0.17267614604444528 	-0.2567759413723708 	0.19952943182956395 	-0.020891045006498528 	-0.09976816917647392 	-0.19806986070165755 	-0.20054067976042275 	-0.08842882012100513 	0.13207118073791535
-1 	2.2658733314994387E7 	-0.4000000000002166 	-0.1569490363474543 	-0.5129031797254126 	-0.013532043605021981 	0.3985389344299356 	0.40000000000609953 	0.3721152689289583 	0.399470397256826 	-0.39209633417256806 	-0.39999999999990377 	0.3931033740468186 	-0.3913143172187015 	-0.1905542186967467 	-0.19999999999964516 	-0.19999999999768336 	0.16764594619981757 	-0.18716673819381596 	0.02463444780725728 	0.14311319606196146 	-0.1346015389493191 	0.17267614604444528 	-0.2567759413723708 	0.19952943182956395 	-0.020891045006498528 	-0.09976816917647392 	-0.19806986070165755 	-0.20054067976042275 	-0.08842882012100513 	0.13207118073791535
